"is_interactive","number_of_scripts","number_of_completed_tutorials","author_name","join_date","features","activedays","receivedpositivereviews","subscribers","score"
"1","4","2","User573195","2013-05-09 13:05:28","118","38","0","0","32"
"1","4","1","user001234","2013-05-08 03:42:57","184","58","0","0","41"
"1","4","2","PaweÅ‚ Klimek","2013-07-18 14:01:28","42","3","0","0","16"
"1","4","1","Rodelle Ladia Jr","2013-07-16 23:29:06","36","3","0","0","15"
"1","4","2","User7092","2013-07-12 12:06:23","7","1","0","0","8"
"1","4","2","User932055","2013-07-12 12:06:04","8","1","0","0","9"
"1","4","2","Doc Londonmet","2013-07-11 13:25:54","12","2","0","0","12"
"1","4","1","Hanno Wunderlich","2012-12-01 11:54:14","78","9","0","0","25"
"1","4","2","User495320","2013-05-14 15:51:17","1","6","0","0","7"
"1","4","2","User805072","2013-07-08 11:08:13","7","9","0","0","16"
"1","4","2","Jalmarzooq","2013-07-07 20:31:43","50","21","1","0","26"
"1","4","2","Omer Veliyev","2013-07-09 14:42:27","0","1","1","0","2"
"1","4","2","User10630","2013-07-06 16:14:57","9","2","0","0","11"
"1","4","2","User53506","2013-07-07 03:59:05","2","1","1","0","4"
"1","4","1","Jacob Cynamon-Murphy","2012-10-23 20:56:55","39","16","0","0","22"
"1","4","2","User29102","2013-06-28 20:16:40","11","2","0","0","12"
"1","4","2","User0798439","2013-06-23 11:09:03","67","3","0","0","18"
"1","4","4","Finn Collins","2013-06-20 11:12:32","8","3","0","0","11"
"1","4","2","User03681","2013-06-17 18:38:35","7","2","0","0","9"
"1","4","2","Bentrollio","2013-06-13 23:54:08","11","2","0","0","12"
"1","4","2","adam Adem","2013-06-07 01:20:07","33","4","0","0","16"
"1","4","2","lycan.999","2013-05-30 11:02:15","150","67","1","0","40"
"1","4","2","GUCCI MAYNE","2013-05-13 21:26:26","37","9","1","0","22"
"1","4","2","User44458","2013-06-04 20:19:21","12","5","0","0","15"
"1","4","2","User50416","2013-06-09 05:49:46","31","1","1","0","14"
"1","4","2","Coby Colson","2013-06-04 19:08:17","7","2","0","0","9"
"1","4","2","Maya Gupta","2013-06-04 22:14:50","28","4","0","0","15"
"1","4","2","Judy Kai Per","2013-06-01 21:26:38","39","2","0","0","14"
"1","4","2","ljung.swe","2013-05-22 11:39:57","32","12","0","0","22"
"1","4","2","LaurieBC","2013-05-15 20:01:29","45","12","0","0","23"
"1","4","2","User550667","2013-05-18 20:53:17","9","2","0","0","11"
"1","4","2","Toshiki Nagasawa","2013-05-04 11:39:09","20","3","0","0","14"
"1","4","2","Kirsten Rooks","2013-04-28 19:54:53","8","9","0","0","17"
"1","4","2","IndigoMay","2013-05-19 02:27:54","9","1","0","0","10"
"1","4","2","Paul Hemmings","2013-05-17 00:05:31","22","2","0","0","13"
"1","4","2","Ehab Elagizy","2013-05-14 03:07:50","3","1","0","0","4"
"1","4","2","Smart Scorpius","2013-05-09 07:41:48","27","1","0","0","12"
"1","4","2","caphenau","2013-05-01 05:24:08","7","9","0","0","16"
"1","4","2","Ryan Al-Faddaghi","2013-04-20 00:30:18","20","9","1","0","21"
"1","4","1","themunger","2013-03-26 12:35:33","55","3","0","0","17"
"1","4","2","User97715","2013-04-23 12:45:59","5","1","0","0","6"
"1","4","1","User06301","2013-04-20 01:58:30","55","2","1","0","17"
"1","4","1","ChinmoyS","2013-02-08 19:37:15","65","22","0","0","26"
"1","4","1","Benjamin Dirgo","2013-04-09 16:39:00","87","3","0","0","20"
"1","4","2","Steve Hayman","2013-03-07 23:56:51","28","4","0","0","15"
"1","4","2","User58003","2012-12-04 05:47:45","12","2","0","0","12"
"1","4","1","Christian Heffner","2013-03-23 14:38:43","52","16","0","0","24"
"1","4","1","Astro Sidhu","2013-03-23 14:41:07","12","2","0","0","12"
"1","4","2","michal.cz","2012-10-24 23:11:47","80","20","0","0","28"
"1","4","2","User511280","2013-02-27 22:39:13","5","1","0","0","6"
"1","4","2","User175086","2013-01-20 16:13:03","40","46","0","0","26"
"1","4","2","User516405","2013-02-26 17:59:40","2","1","0","0","3"
"1","4","2","Gabriel Aguilera","2013-02-23 18:51:17","27","3","0","0","14"
"1","4","2","Slander36","2013-02-13 02:31:45","23","3","1","0","15"
"1","4","2","User96566","2013-01-04 23:15:41","50","12","0","0","24"
"1","4","1","User54274","2013-02-05 01:00:49","26","1","0","0","12"
"1","4","1","Radarlove","2012-10-25 17:13:10","16","14","1","0","21"
"1","4","2","User87419","2012-10-30 22:00:04","2","1","0","0","3"
"1","4","2","User20668","2012-10-10 17:56:31","3","4","0","0","7"
"1","4","2","User36702","2012-10-02 20:07:51","1","1","0","0","2"
"1","4","2","Savior of Mankind","2012-09-18 17:15:38","8","4","0","0","12"
"1","4","2","User098869","2012-05-12 11:41:27","2","7","0","0","9"
"1","4","2","User89931","2012-05-12 05:36:42","2","3","0","0","5"
"1","4","2","User856175","2012-04-25 20:52:27","1","1","0","0","2"
"1","4","2","User180398","2012-04-25 11:14:11","0","3","1","0","4"
"1","4","2","manspace","2012-01-27 21:48:06","96","17","2","0","30"
"1","4","2","User1317","2011-11-20 02:39:16","48","12","1","0","24"
"1","4","2","Charlotte Kinnin","2013-11-15 12:18:42","21","2","0","0","13"
"1","3","1","Prasaanth Neelakandan","2013-11-12 22:01:52","59","5","0","0","19"
"1","3","1","Hanxiao Fu","2013-09-13 04:15:20","76","7","0","0","23"
"1","3","1","Herat Gandhi","2013-09-12 22:04:27","62","12","0","0","25"
"1","3","1","Wenzhe  Deng","2013-09-13 06:57:22","66","6","0","0","21"
"1","3","1","Manjunath Patil","2013-09-13 03:16:58","40","3","1","0","17"
"1","3","1","Peiqi_pl467","2013-11-12 22:10:25","91","6","0","0","24"
"1","3","1","Dajasha Lopez","2013-11-05 16:55:54","59","11","0","0","24"
"1","3","1","Rakesh Chenchu","2013-11-11 18:36:01","81","7","1","0","25"
"1","3","1","paige hall","2013-11-21 13:02:54","50","1","0","0","15"
"1","3","1","Ben Binks7","2013-11-14 10:24:48","50","2","1","0","17"
"1","3","1","User33517","2013-11-14 10:25:44","50","2","0","0","16"
"1","3","1","Prashama","2013-09-13 18:38:53","85","6","0","0","23"
"1","3","1","Stefanos V","2013-09-24 10:04:20","102","32","0","0","31"
"1","3","1","User997278","2013-11-13 18:30:38","50","7","1","0","22"
"1","3","1","maya allen","2013-11-20 16:03:16","65","1","0","0","16"
"1","3","1","Caius Brindescu","2013-10-06 19:31:14","47","15","0","0","23"
"1","3","1","Feifei Fang","2013-09-13 18:35:27","4","7","0","0","11"
"1","3","1","Max Peanator","2013-10-15 15:55:35","74","10","0","0","26"
"1","3","1","Matthew Hawkins","2013-11-14 10:37:54","61","4","0","0","19"
"1","3","1","Joe Wiggin","2013-11-14 10:37:16","57","4","0","0","18"
"1","3","1","User466548","2013-03-27 21:54:25","44","21","0","0","24"
"1","3","1","Wilhelm Riise","2013-11-18 12:59:57","58","1","0","0","15"
"1","3","1","Jeff Jiang","2013-11-17 04:43:30","57","3","0","0","17"
"1","3","1","Olivia Scott","2013-11-08 15:23:34","55","5","0","0","19"
"1","3","1","User148639","2013-11-16 13:41:36","70","1","0","0","17"
"1","3","1","User164519","2013-11-16 03:28:32","49","3","0","0","16"
"1","3","1","User68017","2013-11-11 05:48:58","50","5","0","0","19"
"1","3","1","User638677","2013-11-11 17:32:03","45","3","0","0","16"
"1","3","1","Rachel Kelly1","2013-11-15 12:16:55","50","1","0","0","15"
"1","3","1","Maria Tramontana","2013-11-15 10:28:29","13","1","0","0","11"
"1","3","1","User109573","2013-08-16 19:31:24","33","51","0","0","26"
"1","3","1","Kirsten Vickery","2013-11-14 10:12:48","50","1","0","0","15"
"1","3","1","ScottPilgrim79","2013-08-16 19:27:28","76","43","0","0","29"
"1","3","1","Will B-D11","2013-06-07 06:28:07","34","5","0","0","17"
"1","3","1","User630018","2013-08-16 19:26:15","74","47","0","0","29"
"1","3","1","sectrimte","2013-07-21 10:41:59","196","30","0","0","40"
"1","3","3","Vismay Patil","2013-10-20 20:36:12","8","3","0","0","11"
"1","3","1","matthew hernandez8","2013-10-04 18:19:35","30","11","0","0","22"
"1","3","1","GiantDemo","2013-10-28 12:53:41","134","13","1","0","33"
"1","3","1","Chanaleze","2013-09-29 12:06:36","18","8","0","0","18"
"1","3","1","Ali Vojdany","2013-08-09 01:08:20","46","20","0","0","24"
"1","3","1","MizardX1","2013-01-27 15:44:19","229","34","0","0","43"
"1","3","3","JamesBurke","2013-10-21 19:04:40","14","10","1","1","22"
"1","3","3","Marilu Hdez","2013-10-24 05:17:13","8","1","0","0","9"
"1","3","3","KHOLOUD RABIE","2013-10-22 14:18:52","26","1","0","0","12"
"1","3","3","racer25986","2013-10-19 10:34:54","8","1","0","0","9"
"1","3","3","User739944","2013-10-18 17:05:41","8","1","0","0","9"
"1","3","3","User9035252","2013-10-17 16:03:43","8","3","0","0","11"
"1","3","1","User520347","2013-10-15 16:11:50","36","3","0","0","15"
"1","3","3","User39048","2013-10-16 22:14:11","8","7","0","0","15"
"1","3","3","Dusty Russell","2013-10-15 06:09:36","8","5","0","0","13"
"1","3","3","User371336","2013-10-10 02:07:56","9","1","0","0","10"
"1","3","3","VinkÃ© Taochy","2013-09-25 12:01:41","15","7","0","0","17"
"1","3","3","TobyHall2000","2013-10-04 10:54:56","11","5","1","0","16"
"1","3","1","Moonrise","2013-04-04 14:00:59","103","28","0","0","30"
"1","3","3","Trevor Francke","2013-10-02 15:41:10","6","1","0","0","7"
"1","3","1","User013096","2013-09-26 02:28:58","39","8","0","0","20"
"1","3","3","User676788","2013-09-23 22:54:59","8","2","0","0","10"
"1","3","3","User25364","2013-09-24 06:42:56","6","1","0","0","7"
"1","3","1","User49008","2012-12-30 19:31:57","41","3","0","0","16"
"1","3","3","Louis@nds.eu","2011-10-22 19:50:13","8","5","0","0","13"
"1","3","3","User340994","2013-09-21 22:29:30","8","3","0","0","11"
"1","3","1","Serar Matloob","2013-09-20 18:18:55","21","3","0","0","14"
"1","3","3","Oliver Hardman","2013-09-16 17:10:03","35","3","0","0","15"
"1","3","3","User2179676","2013-09-13 17:55:49","8","1","0","0","9"
"1","3","3","penelope anne hamnett","2013-08-31 23:40:16","9","5","0","0","14"
"1","3","3","User321215","2013-08-28 02:41:54","6","1","0","0","7"
"1","3","3","User199757","2013-08-13 16:11:07","33","5","0","0","17"
"1","3","1","Xera Requiem","2013-08-01 04:11:04","67","15","1","0","26"
"1","3","1","T-gen Nickel","2013-08-15 22:41:19","48","2","0","0","15"
"1","3","1","Dhamares Bieber","2013-08-16 00:25:15","47","2","1","0","16"
"1","3","1","Alejandraa Liraa","2013-08-15 20:10:46","63","2","1","0","18"
"1","3","1","Harmone Chatman","2013-08-15 18:30:45","40","2","0","0","15"
"1","3","1","Dana Tate","2013-08-15 18:28:06","61","2","0","0","17"
"1","3","3","manichayan","2013-08-15 11:41:56","8","1","0","0","9"
"1","3","3","User67016","2013-08-13 09:30:25","25","2","0","0","13"
"1","3","1","tomlowry","2013-01-08 04:29:16","55","17","0","0","24"
"1","3","3","Marnielle Lloyd Estrada","2013-08-14 06:30:17","6","1","0","0","7"
"1","3","3","Bundit Bunyut","2013-08-10 20:14:13","8","1","0","0","9"
"1","3","3","CodyCreations","2013-06-16 15:57:27","12","10","0","0","20"
"1","3","1","Rudi-340056","2013-05-24 15:37:40","39","19","1","0","23"
"1","3","1","Staroe Derevo","2013-05-08 11:06:45","30","9","0","0","21"
"1","3","1","royal300000","2013-06-07 01:25:52","28","15","0","0","21"
"1","3","1","Thomas Ga","2012-12-02 19:49:25","40","98","0","0","31"
"1","3","1","User14753","2013-08-03 08:57:05","22","3","0","0","14"
"1","3","3","User52498","2013-07-30 21:00:52","9","5","0","0","14"
"1","3","3","peter macdonagh","2013-07-15 11:19:24","8","1","0","0","9"
"1","3","3","R Halls15","2013-07-15 11:33:23","8","1","0","0","9"
"1","3","3","User09528","2013-07-11 07:57:10","8","1","0","0","9"
"1","3","3","Um Yaser81","2013-07-07 19:56:50","4","10","0","0","14"
"1","3","3","User733835","2013-07-06 15:05:47","42","3","0","0","16"
"1","3","3","User619352","2013-06-19 10:15:00","45","1","1","0","15"
"1","3","1","JoesleyTeodoro","2013-05-25 20:01:34","27","9","0","0","20"
"1","3","1","Michael Martins","2013-04-12 19:19:52","99","43","0","0","31"
"1","3","1","User1671991","2013-03-05 19:59:00","97","58","0","0","32"
"1","3","3","User19131","2012-02-09 06:06:14","12","15","0","0","20"
"1","3","3","Filip maruÅ¡iÄ","2013-06-12 08:06:17","15","1","1","0","12"
"1","3","1","User40531","2013-04-18 18:23:22","47","16","0","0","23"
"1","3","3","User007258","2013-06-07 14:49:55","9","2","0","0","11"
"1","3","3","User725967","2013-06-07 04:28:10","42","1","0","0","14"
"1","3","3","Rich Kid on LSD","2013-06-04 20:19:08","13","6","0","0","16"
"1","3","3","User657760","2013-06-04 00:01:55","28","4","0","0","15"
"1","3","1","pfcstallion","2013-03-04 06:55:47","76","30","2","0","30"
"1","3","1","User38222","2013-03-04 00:10:40","85","30","0","0","29"
"1","3","3","User99934","2013-05-23 17:46:58","10","1","0","0","11"
"1","3","3","Johnny Nguyen","2013-05-21 16:17:25","13","3","0","0","13"
"1","3","3","Peter Hen","2013-05-15 17:57:43","13","9","0","0","19"
"1","3","1","KÃ¤rol Prints","2012-12-10 12:17:46","27","7","0","0","18"
"1","3","3","User70887","2013-05-16 15:27:15","26","1","0","0","12"
"1","3","1","augello mario","2013-05-01 08:18:24","14","6","0","0","16"
"1","3","1","JeffreySmith94","2012-10-30 01:21:36","55","17","0","0","24"
"1","3","1","User91945","2013-04-15 19:14:06","35","27","0","0","23"
"1","3","3","Fu Qiang Wong","2013-05-05 15:31:09","8","3","0","0","11"
"1","3","1","Liisu Olen","2012-11-19 12:30:24","31","10","0","0","22"
"1","3","3","Shaileen Pokress","2013-04-05 19:07:42","11","1","0","0","11"
"1","3","1","JÃ¡n PekÃ¡r","2013-03-31 04:31:15","116","16","0","0","30"
"1","3","1","newfangled jk","2013-03-29 07:34:33","30","2","2","1","17"
"1","3","1","User715825","2013-03-04 03:02:20","15","4","0","0","14"
"1","3","1","User666613","2013-03-21 16:19:19","4","3","0","0","7"
"1","3","1","Brooke McEntee","2013-02-22 08:54:37","1","4","0","0","5"
"1","3","1","Brett Hawkins","2013-02-28 20:05:05","45","6","0","0","19"
"1","3","1","User55998","2013-02-23 18:51:37","20","2","0","0","13"
"1","3","3","User97360","2013-03-04 04:28:22","9","2","0","0","11"
"1","3","1","Quinton Woodmansee","2013-02-16 15:35:30","55","8","0","0","22"
"1","3","1","User712223","2013-02-07 03:01:32","5","4","0","0","9"
"1","3","1","User05407","2013-02-22 18:30:08","43","1","0","0","14"
"1","3","1","JEJSoftware","2013-02-22 18:45:04","12","3","0","0","13"
"1","3","1","Vivian Zheng","2013-02-14 22:14:23","58","7","0","0","21"
"1","3","1","User88029","2013-02-14 22:10:42","50","2","0","0","16"
"1","3","1","nguyenanhtuan","2012-01-21 23:21:21","13","40","0","0","23"
"1","3","1","User17272","2013-02-07 23:20:24","1","2","0","0","3"
"1","3","3","Rakesh Jain","2013-01-24 10:56:59","2","3","0","0","5"
"1","3","3","User2533","2011-12-24 12:10:53","5","4","0","0","9"
"1","3","1","User33081","2013-01-03 02:35:04","55","8","0","0","22"
"1","3","1","User30157","2012-12-27 22:17:22","7","2","0","0","9"
"1","3","1","Embrion4ik","2012-12-11 18:52:46","19","4","0","0","14"
"1","3","1","User336444","2012-12-04 13:36:42","21","6","0","0","17"
"1","3","1","nanz_prateek","2012-11-21 18:27:59","57","14","0","1","25"
"1","3","1","patawut44","2012-12-03 04:14:49","36","1","0","0","13"
"1","3","1","old old test","2012-12-02 03:21:33","29","3","0","0","14"
"1","3","1","User20671","2012-12-01 09:06:57","5","6","0","0","11"
"1","3","1","Asish Varghese","2012-11-15 19:54:41","13","2","0","0","12"
"1","3","3","User74494","2012-08-03 15:56:30","7","3","0","0","10"
"1","3","3","User43060","2013-11-20 17:03:33","14","2","0","0","12"
"1","3","1","User5857","2011-12-01 20:04:57","66","7","0","0","22"
"1","3","3","Euan Greatorex","2013-11-24 15:32:31","14","1","0","0","11"
"1","3","3","sharath harve","2013-11-24 10:44:38","14","1","0","0","11"
"1","3","3","Dinesh K Reddy","2013-11-05 15:55:02","14","5","0","0","15"
"1","3","3","User473164","2013-11-24 00:14:08","14","2","0","0","12"
"1","3","3","Raj Kumar6","2013-11-24 06:12:26","14","1","0","0","11"
"1","3","3","User59811","2013-11-24 02:42:06","14","1","0","0","11"
"1","3","3","User25430","2013-11-24 03:49:25","14","1","0","0","11"
"1","3","3","User94108","2013-11-24 01:41:40","14","1","0","0","11"
"1","3","3","User485183","2013-11-23 21:54:50","14","1","0","0","11"
"1","3","3","User543206","2013-08-22 18:51:52","14","2","1","0","13"
"1","3","3","Thanh PhÃ¹ng","2013-11-23 14:00:10","14","2","0","0","12"
"1","3","3","User33151","2013-11-23 12:14:31","14","1","0","0","11"
"1","3","3","User78248","2013-11-06 22:10:37","14","4","0","0","14"
"1","3","3","EdwardWong","2013-09-23 10:25:32","14","3","0","0","13"
"1","3","3","Sena RoisKid Gremlin Quashie","2013-11-23 07:36:57","14","1","0","0","11"
"1","3","1","Alfie Crowe","2013-11-15 12:19:16","69","2","0","0","17"
"1","3","3","User09424","2013-05-22 02:06:19","14","7","0","0","17"
"1","2","1","Aditya Gaitonde2","2013-11-12 22:27:22","90","6","0","0","24"
"1","2","1","Ranjit_Murali","2013-09-12 22:34:51","78","9","0","0","25"
"1","2","1","Xingyu Xiang","2013-11-13 00:03:44","56","5","0","0","19"
"1","2","1","Amy Ho640","2013-09-13 18:31:52","44","7","0","0","20"
"1","2","1","User99394","2013-09-13 18:30:58","57","5","0","0","19"
"1","2","1","Vera Kutsenko","2013-11-13 14:45:47","52","5","0","0","19"
"1","2","1","Pritam Patil","2013-11-21 23:02:06","57","2","0","0","16"
"1","2","1","Laxman Prabhu","2013-11-21 22:35:50","19","2","0","0","12"
"1","2","1","Manit Hirani","2013-09-13 18:26:25","54","6","0","0","20"
"1","2","1","User477662","2013-11-21 13:03:08","36","1","0","0","13"
"1","2","1","Tommy Cannell","2013-11-14 10:26:30","29","2","0","0","13"
"1","2","1","Prasannjit Kumar","2013-09-12 23:21:59","50","4","0","0","18"
"1","2","2","User67494","2013-11-20 21:03:19","4","1","0","0","5"
"1","2","1","User89627","2013-11-19 19:34:22","29","2","0","0","13"
"1","2","2","SweetHamster","2013-11-19 10:06:45","15","1","0","0","11"
"1","2","2","Maya Noble8","2013-11-06 14:33:07","15","11","0","0","20"
"1","2","1","Liam Coyle","2013-11-18 10:30:30","45","3","0","0","16"
"1","2","2","User314904","2013-09-15 10:13:39","10","2","0","0","12"
"1","2","2","User470863","2013-11-18 23:06:07","10","1","0","0","11"
"1","2","2","Alexandria Jones","2013-11-18 16:49:34","10","3","0","0","13"
"1","2","2","User72049","2013-11-18 15:54:51","10","1","0","0","11"
"1","2","2","Craig6211","2013-11-18 14:54:13","10","1","0","0","11"
"1","2","1","deepthi rajagopalan","2013-09-13 18:37:51","94","6","2","0","26"
"1","2","1","User897477","2013-11-01 01:24:38","35","10","0","0","22"
"1","2","1","User478922","2013-06-29 11:55:02","45","5","0","0","18"
"1","2","2","User850732","2013-11-17 09:23:16","0","1","0","0","1"
"1","2","1","Abidening","2013-10-05 04:31:17","82","5","0","0","22"
"1","2","1","AwesomeBoar .","2013-11-17 04:56:42","32","2","0","0","14"
"1","2","1","Goutham Natrajan","2013-11-16 10:59:02","45","2","0","0","15"
"1","2","1","User46062","2013-11-14 11:05:26","29","3","0","0","14"
"1","2","2","User281581","2013-11-09 17:15:35","10","3","0","0","13"
"1","2","1","User020653","2013-10-21 11:09:01","34","12","0","0","22"
"1","2","2","kangtantan","2013-11-16 07:38:16","10","1","0","0","11"
"1","2","1","EduGamer","2013-10-11 19:35:48","77","14","1","0","27"
"1","2","2","Angelae Brunson","2013-11-15 16:29:44","0","2","0","0","2"
"1","2","1","User496013","2013-11-15 22:46:50","18","1","0","0","11"
"1","2","1","Alice Lowdon3","2013-11-15 19:46:14","45","1","0","0","14"
"1","2","2","User23683","2013-10-21 16:12:58","10","4","0","0","14"
"1","2","2","Emma Eady","2013-11-08 11:46:28","11","2","0","0","12"
"1","2","1","User473467","2013-08-19 22:21:46","32","36","0","0","24"
"1","2","1","User66097","2013-11-13 23:25:23","26","5","0","0","16"
"1","2","2","User522341","2013-11-12 18:20:45","10","2","0","0","12"
"1","2","1","User38292","2013-09-20 19:57:45","18","41","0","0","23"
"1","2","1","Robert SoulÃ©","2013-09-12 20:23:51","36","8","2","0","22"
"1","2","2","User7117228","2013-11-03 13:42:01","10","4","0","0","14"
"1","2","1","Michelle Dai","2013-08-16 19:22:44","29","47","0","0","24"
"1","2","2","User4319690","2013-10-17 00:12:27","10","4","0","0","14"
"1","2","1","toolman2011","2013-10-28 21:53:45","88","8","3","0","28"
"1","2","2","Amy Fairbairn","2013-11-12 15:38:52","10","1","0","0","11"
"1","2","2","Polun Yang","2013-10-23 16:45:55","15","5","0","0","15"
"1","2","2","User51393","2013-11-12 07:39:36","10","1","0","0","11"
"1","2","2","Raj DeathScion","2013-11-12 03:38:56","10","2","0","0","12"
"1","2","1","Tristan Hollingsworth6","2013-08-21 04:42:27","45","37","0","0","25"
"1","2","2","User20342","2013-11-11 23:53:39","10","1","0","0","11"
"1","2","2","dermotski","2013-11-11 22:41:00","6","5","0","0","11"
"1","2","2","Ingalbertanna","2013-11-11 16:41:35","10","2","0","0","12"
"1","2","2","Donnie Ray","2013-10-29 16:22:21","10","4","0","0","14"
"1","2","2","Leilani Acevedo","2013-11-11 15:48:26","10","2","0","0","12"
"1","2","2","Melina Duarte","2013-11-11 15:51:23","10","6","0","0","16"
"1","2","2","User80945","2013-11-11 14:53:48","6","1","0","0","7"
"1","2","2","CoderDojo Darearca","2013-11-11 13:12:40","10","1","0","0","11"
"1","2","2","User268986","2013-11-11 12:15:55","10","3","0","0","13"
"1","2","2","Martha Melling","2013-11-11 11:12:52","10","1","0","0","11"
"1","2","2","Lewis Parker","2013-11-11 11:19:44","10","2","0","0","12"
"1","2","2","Isabella Nutter","2013-11-11 11:20:42","10","1","0","0","11"
"1","2","2","Jordan Dougherty","2013-11-11 11:12:51","10","2","0","0","12"
"1","2","2","Amy Routledge","2013-11-11 11:16:13","10","1","0","0","11"
"1","2","2","Emma West","2013-11-11 11:14:20","10","2","0","0","12"
"1","2","2","Amber Sibbald","2013-11-11 11:11:35","10","2","0","0","12"
"1","2","2","Alexander MacLaren","2013-11-11 11:13:02","10","2","1","2","15"
"1","2","2","Emma Harmer","2013-11-11 11:11:59","10","2","0","0","12"
"1","2","2","Chloe Rowson","2013-11-11 11:11:30","10","2","1","2","15"
"1","2","2","Simon Gleghorn","2013-11-11 11:12:11","10","3","0","0","13"
"1","2","2","Niall Martin","2013-11-11 11:11:18","10","2","0","0","12"
"1","2","2","Elizabeth Warrington","2013-11-11 11:12:16","10","2","1","2","15"
"1","2","2","User81189","2013-11-10 21:21:30","10","4","0","0","14"
"1","2","2","User90277","2013-11-03 05:32:24","10","3","0","0","13"
"1","2","1","Roku Mikami","2013-08-24 21:43:11","70","4","1","0","21"
"1","2","2","User799872","2013-11-10 10:23:41","10","1","0","0","11"
"1","2","2","User575111","2013-09-28 21:47:00","10","4","1","0","15"
"1","2","2","User16230","2013-11-10 07:03:45","10","2","0","0","12"
"1","2","2","haibingzu","2013-11-08 15:35:31","10","8","0","0","18"
"1","2","1","Ahmed Raza","2013-11-08 05:11:06","27","2","0","0","13"
"1","2","2","User619442","2013-11-10 00:53:41","10","2","0","0","12"
"1","2","2","User58599","2012-03-10 01:55:07","10","6","0","0","16"
"1","2","2","User12471","2013-11-09 22:39:47","10","2","0","0","12"
"1","2","2","User933024","2013-11-09 18:59:51","10","1","0","0","11"
"1","2","2","mdfaraaz","2013-11-09 21:28:25","10","1","0","0","11"
"1","2","2","BoiledEggsAnd Toast","2013-11-09 14:26:49","10","1","0","0","11"
"1","2","2","User10967","2013-10-27 15:14:48","10","3","0","0","13"
"1","2","2","ciaran coder","2013-11-09 14:01:55","52","1","3","1","19"
"1","2","2","killing4fun1999","2013-11-09 14:01:29","10","1","0","0","11"
"1","2","2","User529020","2013-11-09 12:32:21","10","1","0","0","11"
"1","2","2","User83355","2013-11-09 11:01:27","10","2","0","0","12"
"1","2","2","ninjamic","2011-11-18 09:53:24","10","8","0","0","18"
"1","2","2","User57521","2013-11-09 04:01:21","10","2","1","0","13"
"1","2","2","Rafa Moreno","2013-11-09 00:24:41","10","2","0","0","12"
"1","2","2","Bryony Belworthy","2013-11-09 01:05:15","10","1","0","0","11"
"1","2","2","User379027","2013-10-30 23:11:22","7","6","0","0","13"
"1","2","2","User144793","2013-11-08 03:23:04","7","3","0","0","10"
"1","2","2","James Doherty","2013-08-30 14:27:39","10","9","0","0","19"
"1","2","1","Benjamin MÃ¼ller","2013-11-07 09:14:29","31","2","0","0","14"
"1","2","2","User928390","2013-11-08 12:34:13","10","1","0","0","11"
"1","2","2","User391893","2013-11-08 12:35:30","10","1","0","0","11"
"1","2","2","User561565","2013-08-17 15:20:13","10","3","0","0","13"
"1","2","2","legopoika .","2013-11-07 06:02:52","10","6","0","0","16"
"1","2","2","delboy2059","2013-06-23 19:33:19","9","5","0","0","14"
"1","2","2","User47977","2013-11-07 12:37:07","10","1","0","0","11"
"1","2","2","shamus.exe","2013-10-21 21:06:45","10","4","0","0","14"
"1","2","2","Callum Booth-Lewis","2013-11-07 14:45:53","10","2","1","0","13"
"1","2","2","User427679","2013-10-27 02:30:20","7","2","0","0","9"
"1","2","1","Thomas Koetsier","2013-11-05 12:06:24","46","2","1","0","16"
"1","2","2","User749809","2013-11-07 09:30:40","10","2","0","0","12"
"1","2","2","scott picard","2013-11-06 20:34:39","10","1","0","0","11"
"1","2","2","User301588","2013-11-06 19:06:46","10","1","0","0","11"
"1","2","2","RinoCarl","2013-09-16 10:32:15","10","8","0","0","18"
"1","2","1","fahardguy","2013-05-24 04:02:30","70","11","0","0","26"
"1","2","2","User33187","2013-11-06 01:14:15","10","2","0","0","12"
"1","2","1","northernmost","2013-11-05 21:40:16","42","9","0","0","22"
"1","2","1","Abraham Getzler","2013-06-19 00:05:52","37","4","0","0","16"
"1","2","2","Melissa LundstrÃ¶m","2013-10-29 20:13:48","10","2","0","0","12"
"1","2","1","Chaunell Thomas","2013-10-29 20:44:18","45","4","0","0","17"
"1","2","2","ThaKid Jay","2013-11-05 20:28:22","10","1","0","0","11"
"1","2","2","Jacob Dalton","2013-11-05 20:08:59","10","1","0","0","11"
"1","2","2","Nina Giron","2013-11-01 19:30:18","10","5","0","0","15"
"1","2","2","jake dalton","2013-11-05 20:06:23","10","1","0","0","11"
"1","2","2","Kenzie Syme","2013-11-05 19:58:29","10","1","0","0","11"
"1","2","2","User39537","2013-11-05 20:05:05","10","1","0","0","11"
"1","2","2","User25303","2013-11-05 19:58:40","10","1","0","0","11"
"1","2","2","Orlando Quezada","2013-11-05 20:04:09","10","1","0","0","11"
"1","2","2","Zachary Gale","2013-11-05 20:02:26","10","1","0","0","11"
"1","2","2","Cody Hartlmaier","2013-11-05 20:02:17","10","1","0","0","11"
"1","2","2","Devan Barlow","2013-11-05 19:57:22","10","1","0","0","11"
"1","2","2","River Guinan","2013-11-05 20:10:01","10","1","0","0","11"
"1","2","2","Conner Rees","2013-11-05 19:58:11","10","1","0","0","11"
"1","2","2","Ruger Torgerson","2013-11-05 19:57:54","10","1","0","0","11"
"1","2","2","Marvieon Josenberger","2013-11-05 17:26:56","10","4","0","0","14"
"1","2","2","User4222","2013-11-04 17:47:14","10","4","0","0","14"
