is_interactive,	number_of_scripts,	number_of_completed_tutorials,	author_name,	join_date,	features,	activedays,	receivedpositivereviews,	subscribers,	score,	
1,	4,	1,	User576756,	2013-12-22 06:24:23,	70,	4,	0,	0,	20,
1,	4,	1,	User410259,	2013-12-11 16:47:34,	46,	6,	0,	0,	19,
1,	4,	2,	User67828,	2013-07-24 05:58:02,	22,	47,	0,	0,	24,
1,	4,	1,	User60642,	2013-12-24 13:46:44,	65,	3,	0,	0,	18,
1,	4,	1,	Mihir Thanekar,	2013-04-14 04:50:52,	29,	10,	0,	0,	21,
1,	4,	1,	User18552,	2013-12-24 04:25:11,	65,	1,	0,	0,	16,
1,	4,	1,	User252620,	2013-12-07 10:59:12,	70,	9,	0,	0,	25,
1,	4,	1,	User04652,	2013-12-22 06:00:46,	70,	6,	0,	0,	22,
1,	4,	1,	Keith Tweed,	2013-12-22 04:15:59,	62,	2,	0,	0,	17,
1,	4,	1,	Jeff Spencer,	2013-12-22 05:46:35,	52,	2,	0,	0,	16,
1,	4,	1,	Kyle Benkel,	2013-12-21 17:41:22,	70,	2,	0,	0,	18,
1,	4,	1,	HorseygirlZN,	2013-12-19 17:33:25,	61,	2,	0,	0,	17,
1,	4,	2,	CM Clemente,	2012-12-01 07:21:10,	45,	9,	0,	0,	22,
1,	4,	1,	User446866,	2013-09-20 09:16:30,	63,	8,	0,	0,	23,
1,	4,	1,	Alexander Gonzalez,	2013-12-20 23:56:06,	70,	2,	0,	0,	18,
1,	4,	1,	Saigling,	2013-12-21 02:31:41,	49,	2,	0,	0,	15,
1,	4,	1,	User73517,	2013-12-16 17:48:57,	70,	3,	0,	0,	19,
1,	4,	1,	Jasper24,	2013-12-12 20:50:17,	64,	2,	0,	0,	17,
1,	4,	1,	Immanuel Iturralde,	2013-12-19 14:29:48,	56,	11,	0,	0,	24,
1,	4,	1,	User07299,	2013-12-19 21:02:13,	65,	2,	0,	0,	17,
1,	4,	1,	cameron cowling,	2013-12-19 06:10:10,	70,	4,	0,	0,	20,
1,	4,	1,	Jaiden Slifer,	2013-12-17 01:45:52,	55,	2,	0,	0,	16,
1,	4,	1,	ANTHONY PEREZ,	2013-12-13 16:41:21,	76,	4,	0,	0,	20,
1,	4,	1,	Nikhil Limbani,	2013-12-04 15:14:22,	64,	5,	1,	0,	21,
1,	4,	1,	Toby Jueno,	2013-12-04 14:54:09,	70,	5,	0,	0,	21,
1,	4,	1,	Joe Long4,	2013-12-04 14:52:52,	70,	4,	0,	0,	20,
1,	4,	1,	Joe O'Sullivan,	2013-12-04 14:49:41,	70,	4,	0,	0,	20,
1,	4,	1,	Tommy Taylor,	2013-12-04 14:48:41,	70,	4,	0,	0,	20,
1,	4,	2,	MrMackozx .,	2013-12-18 14:07:13,	32,	1,	0,	0,	13,
1,	4,	1,	Harry Looney,	2013-11-13 10:14:42,	46,	7,	0,	0,	20,
1,	4,	1,	Ethan Dwyer,	2013-12-17 04:59:21,	64,	5,	1,	0,	21,
1,	4,	1,	Rodney Reason,	2013-12-16 19:05:28,	64,	3,	0,	0,	18,
1,	4,	1,	Tobias Poppleston,	2013-12-03 15:50:42,	70,	7,	0,	0,	23,
1,	4,	1,	AthosBenther,	2013-10-02 09:03:21,	74,	16,	0,	0,	26,
1,	4,	1,	Hakan KIRIK,	2013-09-10 16:57:23,	77,	17,	0,	0,	26,
1,	4,	1,	Johannah Macy,	2013-12-09 21:48:40,	63,	4,	0,	0,	19,
1,	4,	1,	David Delorbe,	2013-12-13 16:25:35,	74,	2,	0,	0,	18,
1,	4,	1,	Stephen Popovich,	2013-12-13 16:40:36,	70,	5,	0,	0,	21,
1,	4,	2,	yigitusta9,	2013-03-30 09:03:14,	28,	11,	0,	0,	21,
1,	4,	1,	User183311,	2013-12-09 15:47:30,	65,	2,	0,	0,	17,
1,	4,	1,	Dicko Ifenta,	2013-12-08 04:51:41,	68,	4,	0,	0,	19,
1,	4,	1,	Eric Reynolds,	2013-12-13 15:24:57,	65,	7,	0,	0,	22,
1,	4,	1,	User43394,	2013-12-15 15:49:27,	70,	2,	0,	0,	18,
1,	4,	1,	Olivia Lamper,	2013-12-09 21:19:34,	73,	4,	0,	0,	20,
1,	4,	1,	King Martin I,	2013-12-13 21:22:19,	73,	6,	1,	0,	23,
1,	4,	1,	Benjamin Ferrick,	2013-12-14 01:36:16,	57,	4,	0,	0,	18,
1,	4,	1,	Susan Austin,	2013-12-15 12:29:43,	52,	1,	0,	0,	15,
1,	4,	1,	Tim Dekruijf,	2013-12-14 10:32:14,	69,	3,	0,	0,	18,
1,	4,	1,	Noble7Chase,	2011-08-30 19:59:55,	93,	74,	4,	0,	38,
1,	4,	1,	Summer Crow,	2013-12-13 16:14:29,	61,	4,	1,	0,	20,
1,	4,	1,	Berkley Ewert,	2013-12-13 16:14:27,	65,	6,	0,	0,	21,
1,	4,	1,	Gage Green,	2013-12-13 15:37:32,	58,	2,	0,	0,	16,
1,	4,	1,	Noah Smith,	2013-12-10 15:03:03,	52,	3,	0,	0,	17,
1,	4,	2,	David Braun,	2013-12-14 17:27:46,	70,	3,	0,	0,	19,
1,	4,	2,	evanHanani evanHanani,	2013-12-14 21:01:21,	42,	1,	0,	0,	14,
1,	4,	2,	Userd o07,	2013-12-14 17:31:15,	70,	1,	0,	0,	17,
1,	4,	2,	User429360,	2013-12-14 17:31:29,	70,	8,	0,	0,	24,
1,	4,	2,	Estela Emadi,	2013-12-14 17:28:56,	66,	1,	0,	0,	16,
1,	4,	1,	Tristan Gabriel Johannessen,	2013-12-12 11:05:47,	53,	4,	0,	0,	18,
1,	4,	2,	mike pouraryan,	2013-12-14 17:27:53,	46,	1,	0,	0,	14,
1,	4,	1,	Gian-Paolo,	2013-12-11 02:24:31,	69,	5,	0,	0,	20,
1,	4,	1,	ALEC LOUIS CANDIDATO,	2013-12-12 19:20:29,	67,	2,	0,	0,	17,
1,	4,	2,	User15034,	2013-07-26 06:37:55,	62,	47,	0,	0,	28,
1,	4,	2,	Adam o connor,	2013-12-11 21:15:43,	49,	4,	0,	0,	17,
1,	4,	1,	Ronel Solomon,	2013-12-13 22:19:31,	67,	1,	0,	0,	16,
1,	4,	1,	Andrew Lee7,	2013-12-12 22:14:26,	65,	2,	0,	0,	17,
1,	4,	1,	Danielle Sullivan7,	2013-12-12 13:28:53,	70,	3,	0,	0,	19,
1,	4,	1,	Kristian Urdalen,	2013-12-13 13:47:48,	70,	1,	0,	0,	17,
1,	4,	1,	User62074,	2013-12-13 14:17:24,	67,	1,	0,	0,	16,
1,	4,	1,	User11528,	2013-12-13 04:08:43,	52,	1,	0,	0,	15,
1,	4,	1,	User653421,	2013-12-06 10:31:59,	75,	2,	0,	0,	18,
1,	4,	1,	User166179,	2013-12-06 10:30:49,	74,	2,	0,	0,	18,
1,	4,	1,	Nathan Green,	2013-12-12 16:00:47,	64,	2,	0,	0,	17,
1,	4,	1,	Allison Canedy,	2013-12-09 18:19:50,	69,	6,	0,	0,	21,
1,	4,	1,	User877953,	2013-12-12 18:19:07,	72,	2,	0,	0,	18,
1,	4,	1,	Cyborg Trom,	2013-12-12 13:32:15,	73,	2,	0,	0,	18,
1,	4,	1,	Ricky Villarreal,	2013-12-12 04:01:12,	58,	2,	0,	0,	16,
1,	4,	1,	Jess Ferguson,	2013-12-11 15:27:56,	65,	2,	1,	1,	19,
1,	4,	1,	azyav4ikoff,	2013-09-06 10:05:36,	60,	6,	0,	0,	21,
1,	4,	1,	Zach Goodsell,	2013-12-11 23:52:23,	54,	3,	0,	0,	17,
1,	4,	1,	User58843,	2013-12-12 01:02:59,	58,	2,	0,	0,	16,
1,	4,	1,	MaryK12345,	2013-12-12 01:17:03,	75,	2,	0,	0,	18,
1,	4,	1,	Avery Leavitt,	2013-12-09 18:49:03,	70,	2,	0,	0,	18,
1,	4,	1,	Deepan Shah,	2013-12-11 03:11:23,	67,	4,	0,	0,	19,
1,	4,	1,	Matthew Kissel,	2013-12-11 22:33:46,	65,	3,	0,	0,	18,
1,	4,	1,	User412934,	2013-12-11 23:32:25,	64,	3,	0,	0,	18,
1,	4,	1,	Marián Pjajčík,	2013-12-12 00:08:51,	57,	2,	0,	0,	16,
1,	4,	1,	pippo1992,	2013-12-07 01:06:13,	70,	3,	0,	0,	19,
1,	4,	1,	User295931,	2013-12-11 17:10:47,	57,	2,	0,	0,	16,
1,	4,	1,	User21993,	2013-11-13 19:49:19,	61,	6,	0,	0,	21,
1,	4,	1,	William Boozer,	2013-12-10 18:50:58,	46,	4,	0,	0,	17,
1,	4,	1,	Jordan Hayworth,	2013-12-11 16:40:05,	65,	3,	0,	0,	18,
1,	4,	1,	1kev0200,	2012-11-28 17:32:53,	52,	4,	0,	0,	18,
1,	4,	2,	Daniel Wergeland Melbye,	2013-12-11 10:11:11,	32,	2,	0,	0,	14,
1,	4,	1,	User09610,	2013-12-11 08:53:26,	70,	1,	0,	0,	17,
1,	4,	1,	Joshua Nowakowski,	2013-12-11 00:01:47,	64,	5,	0,	0,	20,
1,	4,	1,	asteb_1977,	2013-02-03 15:03:41,	144,	56,	2,	0,	39,
1,	4,	1,	Kathleen E Hartwell,	2013-12-10 22:36:41,	57,	8,	0,	0,	22,
1,	4,	1,	Lezahn Treen,	2013-12-10 19:10:03,	73,	1,	0,	0,	17,
1,	4,	1,	User64354,	2013-12-10 02:44:19,	70,	3,	0,	0,	19,
1,	4,	1,	Samantha Frank,	2013-12-10 02:41:51,	74,	5,	0,	0,	21,
1,	4,	1,	User75329,	2013-12-08 15:14:02,	53,	2,	0,	0,	16,
1,	4,	2,	User16898,	2013-12-07 03:05:29,	49,	5,	0,	0,	18,
1,	4,	1,	Nikita Belyaev,	2013-12-08 15:01:40,	58,	3,	0,	0,	17,
1,	4,	1,	Mychael Brown,	2013-12-07 19:44:33,	68,	2,	0,	0,	17,
1,	4,	1,	User63547,	2013-12-07 22:54:08,	65,	2,	0,	0,	17,
1,	4,	1,	Kimberly Alcaraz,	2013-12-07 22:54:19,	70,	1,	0,	0,	17,
1,	4,	1,	mini sandwich123,	2013-12-06 22:42:40,	62,	4,	0,	0,	19,
1,	4,	1,	User432056,	2013-12-07 19:12:36,	65,	1,	0,	0,	16,
1,	4,	1,	anthony ferrante,	2013-12-05 23:36:55,	71,	3,	0,	0,	19,
1,	4,	1,	Jpmawesome,	2013-12-01 21:36:48,	55,	37,	3,	0,	29,
1,	4,	2,	Tushar Singh,	2013-12-07 04:32:31,	30,	2,	0,	0,	14,
1,	4,	1,	Sean MacKeige,	2013-12-06 15:42:21,	52,	2,	0,	0,	16,
1,	4,	1,	The_Lozatron,	2013-12-06 12:15:08,	70,	1,	0,	0,	17,
1,	4,	2,	Harrison Senesac,	2013-12-04 02:46:54,	70,	1,	1,	0,	18,
1,	4,	1,	Josephine Harris,	2013-11-06 12:50:14,	56,	6,	7,	0,	27,
1,	4,	1,	Natasha Kissonerghis,	2013-11-06 12:51:50,	63,	6,	3,	0,	24,
1,	4,	2,	KngHawkon,	2011-08-24 20:04:25,	13,	4,	0,	0,	14,
1,	4,	1,	Joel Evetts,	2013-11-11 14:29:04,	54,	6,	0,	0,	20,
1,	4,	2,	User896500,	2013-11-23 05:54:10,	65,	7,	0,	0,	22,
1,	4,	1,	Brandon.Co,	2013-11-29 22:46:00,	59,	5,	0,	0,	19,
1,	4,	2,	JirachiPrime,	2013-03-17 18:27:39,	40,	26,	0,	0,	24,
1,	4,	2,	User109820,	2013-11-21 12:52:48,	34,	8,	0,	0,	20,
1,	4,	1,	Robert Walsh,	2013-10-15 15:54:04,	72,	8,	0,	0,	24,
1,	4,	1,	joshua c9,	2013-10-10 17:28:13,	34,	13,	0,	0,	22,
1,	4,	1,	Idk2134256,	2013-10-16 12:12:09,	57,	5,	0,	0,	19,
1,	4,	2,	akashspeaking,	2013-11-19 18:50:15,	18,	1,	0,	0,	11,
1,	4,	1,	Zac Collingbourne,	2013-10-22 15:54:06,	75,	5,	2,	0,	23,
1,	4,	2,	EduGamer,	2013-10-11 19:35:48,	77,	19,	1,	0,	27,
1,	4,	1,	Ryan Gibb,	2013-08-28 14:39:52,	21,	10,	0,	0,	21,
1,	4,	1,	Daniel Campbell,	2013-08-28 14:40:33,	59,	10,	0,	0,	24,
1,	4,	1,	GoaDevil,	2013-01-12 20:47:53,	321,	186,	2,	0,	70,
1,	4,	1,	EMBEDDWARE,	2011-08-24 06:12:34,	40,	45,	0,	0,	26,
1,	4,	1,	User456673,	2013-11-04 04:52:08,	1,	1,	0,	0,	2,
1,	4,	1,	Luca Spezzano,	2013-10-19 10:40:40,	79,	14,	1,	0,	27,
1,	4,	1,	Travis Rasberry,	2013-10-04 18:19:32,	62,	14,	0,	0,	25,
1,	4,	1,	Jonas Borges,	2013-10-19 19:07:37,	30,	2,	0,	0,	14,
1,	4,	1,	Zalachenko,	2013-06-03 12:49:43,	36,	10,	0,	0,	22,
1,	4,	1,	Andreas Häggström,	2013-05-30 09:32:22,	67,	22,	0,	0,	26,
1,	4,	2,	Adam Gigstad,	2013-10-06 20:21:25,	28,	4,	0,	0,	15,
1,	4,	1,	GuMiner12,	2012-07-21 02:13:57,	132,	13,	3,	0,	35,
1,	4,	1,	Andrew Kuang,	2013-05-24 04:04:07,	53,	5,	0,	0,	19,
1,	4,	1,	Just_in_Development,	2013-05-05 00:59:02,	32,	12,	0,	0,	22,
1,	4,	1,	A-Random-Student,	2013-03-15 04:03:13,	75,	12,	1,	0,	27,
1,	4,	2,	User57972,	2013-03-04 01:53:23,	127,	17,	2,	0,	33,
1,	4,	1,	User89607,	2013-03-11 00:59:37,	86,	22,	1,	0,	29,
1,	4,	1,	User660490,	2013-05-19 09:41:24,	1,	2,	1,	0,	4,
1,	4,	1,	HoangDynasty,	2013-05-13 17:26:08,	98,	15,	1,	0,	29,
1,	4,	1,	Matt Rick,	2013-05-07 06:00:44,	160,	66,	2,	0,	42,
1,	4,	1,	Lars kleyn Winkel,	2013-04-04 22:00:08,	49,	28,	7,	1,	32,
1,	4,	1,	Gary Colbert,	2013-03-29 15:01:45,	99,	163,	8,	0,	51,
1,	4,	1,	Sanbr2003,	2013-02-28 20:04:28,	75,	6,	0,	0,	22,
1,	4,	1,	ChinmoyS,	2013-02-08 19:37:15,	65,	22,	0,	0,	26,
1,	4,	1,	User287010,	2013-02-14 18:36:45,	156,	47,	1,	0,	38,
1,	4,	1,	Lee Cherry,	2013-03-25 21:43:30,	24,	12,	0,	0,	21,
1,	4,	1,	User595019,	2013-01-29 16:50:45,	1,	7,	1,	0,	9,
1,	4,	1,	Manuel Urbano,	2012-04-16 07:53:42,	187,	64,	18,	1,	53,
1,	4,	2,	LEE KE WANG,	2013-01-09 02:13:30,	44,	102,	0,	0,	32,
1,	4,	1,	truthanddelusion,	2013-01-20 07:53:42,	84,	22,	7,	0,	35,
1,	4,	1,	PedSmed Imsen,	2012-10-25 16:21:29,	56,	31,	0,	0,	26,
1,	4,	1,	rohit pal,	2013-01-04 11:31:56,	2,	3,	0,	0,	5,
1,	4,	1,	kevcoder,	2012-12-30 22:03:36,	75,	15,	0,	0,	26,
1,	4,	1,	User694788,	2012-06-11 20:42:19,	6,	46,	0,	0,	19,
1,	4,	1,	Sakshi Saini,	2012-12-01 15:24:21,	50,	8,	2,	0,	24,
1,	4,	1,	Arjun Ahuja,	2012-12-03 22:41:58,	25,	3,	2,	0,	16,
1,	4,	1,	bikash chakraborty,	2012-12-04 19:14:40,	7,	2,	1,	0,	10,
1,	4,	2,	User70386,	2012-09-29 04:56:36,	94,	15,	0,	0,	28,
1,	4,	1,	internazi,	2012-07-28 07:47:21,	15,	4,	0,	0,	14,
1,	4,	1,	Pankaz chy,	2012-06-06 04:12:32,	4,	5,	0,	0,	9,
1,	4,	1,	User31194,	2012-05-12 05:29:13,	2,	1,	2,	0,	5,
1,	4,	1,	Landon Meernik,	2012-05-05 06:32:50,	110,	4,	0,	0,	24,
1,	4,	1,	Azzeddine Benkhedda,	2012-05-06 16:16:25,	1,	3,	1,	0,	5,
1,	4,	1,	Jacques Konan,	2011-10-18 12:09:00,	14,	7,	0,	0,	17,
1,	4,	1,	User14173,	2012-01-25 10:52:08,	12,	4,	3,	0,	17,
1,	4,	1,	User102580,	2013-12-13 19:55:08,	62,	4,	0,	0,	19,
1,	4,	1,	Noah Lukasik,	2013-12-12 20:05:47,	58,	5,	0,	0,	19,
1,	4,	2,	User37940,	2013-08-30 18:21:55,	30,	1,	0,	0,	13,
1,	4,	2,	Guddu Singh,	2013-08-30 08:08:07,	11,	1,	1,	0,	12,
1,	4,	1,	Joey Gulliver Price,	2013-08-21 15:01:52,	68,	3,	0,	0,	18,
1,	4,	1,	Hailey Raynor,	2013-08-15 22:38:51,	76,	4,	0,	0,	20,
1,	4,	1,	Tiara Chevannes,	2013-08-15 18:29:52,	57,	2,	0,	0,	16,
1,	4,	1,	User327469,	2013-08-15 19:16:06,	5,	2,	0,	0,	7,
1,	4,	1,	Vinhjahhh,	2013-08-03 13:16:44,	0,	1,	0,	0,	1,
1,	4,	1,	Ramhorn7,	2013-05-04 12:44:01,	137,	55,	0,	0,	36,
1,	4,	1,	User_shu29,	2013-06-15 18:41:17,	116,	39,	0,	0,	32,
1,	4,	1,	User668205,	2013-05-03 13:44:58,	108,	44,	1,	0,	33,
1,	4,	1,	user001234,	2013-05-08 03:42:57,	184,	58,	0,	0,	41,
1,	4,	1,	James56433,	2013-07-16 23:12:15,	51,	5,	0,	0,	19,
1,	4,	2,	User71317,	2013-07-10 09:12:49,	3,	1,	0,	0,	4,
1,	4,	1,	User82134,	2013-06-26 05:18:07,	65,	6,	0,	0,	21,
1,	4,	1,	User515693,	2013-05-11 14:43:49,	5,	3,	0,	0,	8,
1,	4,	1,	User27981,	2013-06-15 19:47:02,	16,	2,	0,	0,	12,
1,	4,	1,	Jeremy Pathman,	2013-06-15 19:42:07,	0,	2,	0,	0,	2,
1,	4,	1,	Matt Greaney,	2013-06-15 19:47:00,	0,	2,	0,	0,	2,
1,	4,	1,	DigiGirlz Group 3,	2013-06-11 01:31:44,	5,	3,	0,	0,	8,
1,	4,	1,	User325382,	2013-06-08 23:16:08,	3,	1,	1,	0,	5,
1,	4,	1,	Tiffany Siu,	2013-06-02 02:37:17,	0,	1,	0,	0,	1,
1,	3,	1,	Sporadic Karie,	2014-01-08 10:51:14,	62,	2,	0,	0,	17,
1,	3,	1,	_doriii90_,	2014-01-04 13:14:30,	53,	5,	0,	0,	19,
1,	3,	1,	Bodyl2003,	2013-12-31 02:53:18,	63,	4,	0,	0,	19,
1,	3,	1,	Hannah Helmer,	2014-01-09 02:29:34,	20,	1,	0,	0,	12,
1,	3,	1,	Calamity,	2014-01-06 01:55:04,	52,	3,	0,	0,	17,
1,	3,	1,	Grant Butler,	2014-01-06 22:22:03,	52,	4,	0,	0,	18,
1,	3,	1,	Nicholas  Parker2,	2014-01-08 19:30:53,	31,	1,	0,	0,	13,
1,	3,	1,	Mohammad Karim,	2013-12-04 14:49:11,	67,	9,	0,	0,	24,
1,	3,	1,	Harry Spennewyn,	2013-12-04 14:49:07,	56,	4,	0,	0,	18,
1,	3,	1,	User67313,	2014-01-04 00:58:46,	56,	4,	0,	0,	18,
1,	3,	1,	Hugo O'Hanlon,	2013-12-03 15:50:21,	65,	4,	0,	0,	19,
1,	3,	1,	Cameron Dipol,	2013-12-03 15:50:16,	45,	5,	0,	0,	18,
1,	3,	1,	Miguel Anthony Lara,	2014-01-06 14:28:50,	61,	3,	0,	0,	18,
1,	3,	1,	DulePoP22,	2014-01-06 23:57:22,	52,	2,	0,	0,	16,
1,	3,	1,	Jay Arora,	2014-01-05 21:15:07,	66,	2,	0,	0,	17,
1,	3,	1,	delia villa,	2013-12-10 17:31:05,	27,	8,	0,	0,	19,
1,	3,	1,	User53303,	2014-01-06 15:30:14,	52,	4,	0,	0,	18,
1,	3,	1,	Andrew Shen,	2013-11-28 15:15:16,	95,	27,	0,	0,	29,
1,	3,	1,	User564197,	2013-10-22 10:54:06,	52,	6,	0,	0,	20,
1,	3,	1,	User1376574,	2013-12-08 11:03:53,	26,	6,	0,	0,	17,
1,	3,	1,	Follinks,	2014-01-05 03:53:05,	52,	3,	0,	0,	17,
1,	3,	1,	THEREALIRONBOT,	2013-12-31 08:33:49,	52,	5,	0,	0,	19,
1,	3,	1,	User300482,	2014-01-03 14:01:59,	41,	1,	0,	0,	14,
1,	3,	1,	User8555609,	2014-01-03 11:19:19,	20,	1,	0,	0,	12,
1,	3,	1,	User159721,	2014-01-01 23:17:02,	52,	4,	0,	0,	18,
1,	3,	1,	Chris Jarrett,	2014-01-02 05:11:01,	67,	2,	0,	0,	17,
1,	3,	1,	User440706,	2014-01-02 02:47:52,	52,	1,	0,	0,	15,
1,	3,	1,	User642941,	2014-01-02 02:11:06,	52,	1,	0,	0,	15,
1,	3,	1,	GianFranGrazio,	2012-12-24 13:21:17,	153,	170,	14,	1,	61,
1,	3,	1,	Greytiger,	2013-07-15 05:17:06,	46,	10,	0,	0,	23,
1,	3,	1,	User70278,	2013-12-31 21:08:55,	52,	2,	0,	0,	16,
1,	3,	1,	Eduardo Antero,	2013-12-29 23:20:56,	60,	3,	0,	0,	18,
1,	3,	1,	Alberto Parla,	2013-12-31 04:28:15,	62,	1,	0,	0,	16,
1,	3,	1,	User708429,	2013-12-30 17:32:52,	49,	1,	0,	0,	14,
1,	3,	1,	Alexandre Carvalho,	2013-12-29 14:48:27,	52,	5,	0,	0,	19,
1,	3,	1,	User865419,	2013-12-29 17:55:32,	57,	3,	0,	0,	17,
1,	3,	1,	James Weeks,	2013-12-17 06:28:59,	60,	3,	0,	0,	18,
1,	3,	1,	VIGNESHWAR A S,	2013-12-29 21:23:56,	52,	4,	0,	0,	18,
1,	3,	1,	User00973,	2013-12-29 14:09:07,	52,	3,	1,	0,	18,
1,	3,	1,	Oachkatzalschwoaf,	2013-08-22 23:34:22,	21,	5,	0,	0,	16,
1,	3,	1,	SPINACH QI,	2013-12-20 09:19:11,	59,	10,	0,	1,	25,
1,	3,	1,	User58139,	2013-07-16 14:03:56,	52,	12,	0,	0,	24,
1,	3,	1,	Bálint Kurucz,	2013-12-26 20:42:55,	30,	1,	0,	0,	13,
1,	3,	1,	Edward Heming,	2013-12-24 16:21:09,	52,	2,	0,	0,	16,
1,	3,	1,	Dan Elder,	2013-12-25 07:17:42,	52,	1,	0,	0,	15,
1,	3,	1,	Cortezloud,	2013-12-12 01:57:34,	52,	3,	0,	0,	17,
1,	3,	1,	User189985,	2013-12-24 20:36:43,	20,	1,	0,	0,	12,
1,	3,	1,	User161868,	2013-12-24 15:19:40,	52,	2,	0,	0,	16,
1,	3,	1,	User073773,	2013-12-21 20:20:13,	62,	2,	0,	0,	17,
1,	3,	1,	User18292,	2013-12-24 02:27:10,	56,	1,	0,	0,	15,
1,	3,	1,	Mykal Stark,	2013-12-11 23:00:24,	52,	5,	0,	0,	19,
1,	3,	1,	Emily S28,	2013-12-13 18:44:53,	20,	9,	0,	0,	20,
1,	3,	1,	User13309,	2013-11-27 16:14:55,	62,	6,	0,	0,	21,
1,	3,	1,	User68133,	2013-06-26 01:05:31,	18,	10,	0,	0,	20,
1,	3,	1,	User641828,	2013-12-22 23:07:10,	54,	1,	0,	0,	15,
1,	3,	1,	profwadl,	2013-12-16 16:44:50,	52,	5,	0,	0,	19,
1,	3,	1,	Emily Lin,	2013-12-21 01:25:36,	59,	8,	0,	0,	22,
1,	3,	1,	User559800,	2013-12-20 23:35:38,	34,	3,	0,	0,	15,
1,	3,	1,	Matthew Yeung,	2013-12-21 01:25:45,	62,	2,	0,	0,	17,
1,	3,	1,	Ayushi Singh,	2013-12-21 01:25:48,	62,	2,	0,	0,	17,
1,	3,	1,	User019357,	2013-12-19 17:54:26,	46,	2,	0,	0,	15,
1,	3,	1,	Megan Murayama,	2013-12-12 03:50:46,	71,	4,	0,	0,	20,
1,	3,	1,	April Corrigan,	2013-12-13 00:17:14,	57,	4,	0,	0,	18,
1,	3,	1,	NickTrick,	2013-12-19 17:18:56,	52,	2,	0,	0,	16,
1,	3,	1,	Elise Festvog,	2013-12-18 20:26:15,	53,	2,	0,	0,	16,
1,	3,	1,	Luis Gonzalez,	2013-12-18 19:14:45,	52,	13,	0,	0,	24,
1,	3,	1,	Lauren DiLeo,	2013-12-16 19:46:46,	52,	4,	0,	0,	18,
1,	3,	1,	Caelob Staples,	2013-12-13 16:14:26,	61,	4,	0,	0,	19,
1,	3,	1,	User03837,	2013-12-19 01:35:11,	56,	1,	0,	0,	15,
1,	3,	1,	Mahendra Surujnarine,	2013-12-18 02:49:40,	48,	1,	0,	0,	14,
1,	3,	1,	Isabella Clifford,	2013-12-17 01:24:39,	56,	2,	0,	0,	16,
1,	3,	1,	TONY DANZY,	2013-12-13 20:04:30,	57,	3,	0,	0,	17,
1,	3,	1,	User68088,	2013-12-12 18:56:24,	52,	4,	0,	0,	18,
1,	3,	1,	PrimaryComputingUK,	2013-07-04 20:12:56,	22,	11,	0,	0,	21,
1,	3,	1,	AARON MENDEN,	2013-12-13 15:45:08,	66,	5,	0,	0,	20,
1,	3,	1,	Oliver Gill,	2013-12-04 14:49:18,	61,	4,	0,	0,	19,
1,	3,	1,	JULIAN LEUNG,	2013-12-13 14:54:57,	67,	3,	0,	0,	18,
1,	3,	1,	daniel restall,	2013-12-04 14:49:06,	67,	3,	0,	0,	18,
1,	3,	1,	Charlie Lee,	2013-12-04 14:48:48,	52,	4,	0,	0,	18,
1,	3,	1,	Mohammed Mahmood,	2013-12-04 14:49:00,	50,	5,	0,	0,	19,
1,	3,	1,	Felix Borer5,	2013-12-04 10:46:21,	52,	6,	0,	0,	20,
1,	3,	1,	Bobyuan520,	2013-12-17 09:16:32,	52,	4,	0,	0,	18,
1,	3,	1,	User867384,	2013-12-11 19:47:42,	61,	4,	0,	0,	19,
1,	3,	1,	mi estas mi kaj ne vi,	2013-10-16 13:49:27,	58,	19,	2,	1,	27,
1,	3,	1,	Jordan1776,	2013-12-17 13:27:18,	52,	4,	0,	0,	18,
1,	3,	1,	Kevin PerezEspinoza,	2013-12-11 14:24:17,	64,	4,	0,	0,	19,
1,	3,	1,	User741164,	2013-12-17 11:05:06,	52,	5,	0,	0,	19,
1,	3,	1,	Megan Tan,	2013-12-17 07:11:26,	52,	1,	0,	0,	15,
1,	3,	1,	megan kral,	2013-12-15 01:29:23,	67,	5,	0,	0,	20,
1,	3,	1,	Avelene Schesser,	2013-12-12 04:07:03,	54,	2,	0,	0,	16,
1,	3,	1,	Lewis Wilcock,	2013-12-16 23:12:38,	46,	2,	0,	0,	15,
1,	3,	1,	Jason Huang (Student),	2013-12-09 22:27:05,	49,	2,	0,	0,	15,
1,	3,	1,	Justin De Los Santos,	2013-12-13 16:13:20,	52,	2,	0,	0,	16,
1,	3,	1,	trace davidson,	2013-12-16 04:13:13,	71,	2,	0,	0,	18,
1,	3,	1,	Miguel Mendez,	2013-12-13 16:41:53,	62,	4,	0,	0,	19,
1,	3,	1,	User732820,	2013-12-15 15:24:22,	65,	3,	0,	0,	18,
1,	3,	1,	orlywaugh .,	2013-12-09 15:45:43,	64,	3,	0,	0,	18,
1,	3,	1,	emmanuel petersen,	2013-12-13 15:47:07,	52,	5,	0,	0,	19,
1,	3,	1,	Caitlin Berridge,	2013-12-16 10:29:37,	30,	1,	0,	0,	13,
1,	3,	1,	Francesca Asplen,	2013-12-16 10:22:00,	52,	1,	0,	0,	15,
1,	3,	1,	Benjamin Frame,	2013-12-12 13:02:43,	59,	4,	0,	0,	18,
1,	3,	1,	Ann Marie Underwood,	2013-12-13 16:14:45,	57,	2,	0,	0,	16,
1,	3,	1,	sooonykey,	2013-12-15 17:49:53,	64,	4,	0,	0,	19,
